Date,Content,оружие,расстояние,имя игрока,жертва
2023-11-17 23:49:00,"Ya ne tvoya mama убил Tema_Kamazist (Винтовка Мосина, 190.59m)",Винтовка Мосина,190.59,Ya ne tvoya mama,Tema_Kamazist
2023-11-17 23:50:00,"Niki_tos убил VLADIVASTOK (CZ-527, 8.67m)",CZ-527,8.67,Niki_tos,VLADIVASTOK
2023-11-17 23:54:00,"Ya ne tvoya mama убил Morf (FN SCAR-L CQC, 9.49m)",FN SCAR-L CQC,9.49,Ya ne tvoya mama,Morf
2023-11-17 23:54:00,"[715] chakchafirka убил goat (АКМН, 62.89m)",АКМН,62.89,[715] chakchafirka,goat
2023-11-17 23:56:00,"[715] chakchafirka убил mekstew (АКМН, 12.46m)",АКМН,12.46,[715] chakchafirka,mekstew
2023-11-18 00:06:00,"Ya ne tvoya mama убил green tea (Бронежилет 6Б43, 1.11m)",Бронежилет 6Б43,1.11,Ya ne tvoya mama,green tea
2023-11-18 00:26:00,"K1sulka убил Gavrick (ОЦ-12 «Тисс», 7.81m)",ОЦ-12 «Тисс»,7.81,K1sulka,Gavrick
2023-11-18 00:28:00,"PUNISHER убил dPORT (CZ-527, 175.47m)",CZ-527,175.47,PUNISHER,dPORT
2023-11-18 00:38:00,"[715] chakchafirka убил TAFF (Steyr Scout, 65.9m)",Steyr Scout,65.9,[715] chakchafirka,TAFF
2023-11-18 00:42:00,"[715] chakchafirka убил SBRINhasa (Steyr Scout, 78.53m)",Steyr Scout,78.53,[715] chakchafirka,SBRINhasa
2023-11-18 00:49:00,"Xanax убил Al Sahir (AK-104, 5.12m)",AK-104,5.12,Xanax,Al Sahir
2023-11-18 01:09:00,"Maurelle убил PUNISHER (ВПО-190 «Горностай», 42.52m)",ВПО-190 «Горностай»,42.52,Maurelle,PUNISHER
2023-11-18 02:20:00,"K1sulka убил Rayan Gosling (FN SCAR-H CQC, 2.71m)",FN SCAR-H CQC,2.71,K1sulka,Rayan Gosling
2023-11-18 02:20:00,"Rayan Gosling убил K1sulka (Застава М59/66, 2.77m)",Застава М59/66,2.77,Rayan Gosling,K1sulka
2023-11-18 02:31:00,"Ya ne tvoya mama убил Chaos (FN SCAR-L CQC, 6.31m)",FN SCAR-L CQC,6.31,Ya ne tvoya mama,Chaos
2023-11-18 08:08:00,"KARLSON убил Johnson_Huyonson (FN FAL, 53.08m)",FN FAL,53.08,KARLSON,Johnson_Huyonson
2023-11-18 08:13:00,"sVyaToi GriZLi убил Lewa (Colt Python, 1.75m)",Colt Python,1.75,sVyaToi GriZLi,Lewa
2023-11-18 08:18:00,"Rayan Gosling убил freeze (АК-12, 2.96m)",АК-12,2.96,Rayan Gosling,freeze
2023-11-18 08:23:00,"Zagan убил Rayan Gosling (АН-94M «Абакан», 10.51m)",АН-94M «Абакан»,10.51,Zagan,Rayan Gosling
2023-11-18 08:23:00,"MaKaReNkO убил mos (АКМН, 0.43m)",АКМН,0.43,MaKaReNkO,mos
2023-11-18 08:24:00,"Zagan убил MaKaReNkO (АН-94M «Абакан», 9.97m)",АН-94M «Абакан»,9.97,Zagan,MaKaReNkO
2023-11-18 08:25:00,"ZNAHAR убил Zagan (M4A1, 22.53m)",M4A1,22.53,ZNAHAR,Zagan
2023-11-18 08:27:00,"Dimka убил mangust (MP5K, 6.34m)",MP5K,6.34,Dimka,mangust
2023-11-18 08:54:00,"Tvoi RoT TopTal  убил ZNAHAR (СВД, 146.72m)",СВД,146.72,Tvoi RoT TopTal ,ZNAHAR
2023-11-18 08:55:00,"KARLSON убил Johnson_Huyonson (Winchester Model 70, 69.37m)",Winchester Model 70,69.37,KARLSON,Johnson_Huyonson
2023-11-18 08:56:00,"KARLSON убил Albert_Moshonkin (Winchester Model 70, 73.96m)",Winchester Model 70,73.96,KARLSON,Albert_Moshonkin
2023-11-18 08:57:00,"Tvoi RoT TopTal  убил MaKaReNkO (СВД, 170.15m)",СВД,170.15,Tvoi RoT TopTal ,MaKaReNkO
2023-11-18 08:58:00,"Dimka убил AvadaKidavra (АКС-74У, 1.81m)",АКС-74У,1.81,Dimka,AvadaKidavra
2023-11-18 09:24:00,"Karma убил AlkoShara (FN SCAR-L CQC, 71.53m)",FN SCAR-L CQC,71.53,Karma,AlkoShara
2023-11-18 10:16:00,"Zloi убил osya (Winchester Model 70, 140.07m)",Winchester Model 70,140.07,Zloi,osya
2023-11-18 10:28:00,"Zloi убил osya (ОЦ-14 «Гроза», 100.61m)",ОЦ-14 «Гроза»,100.61,Zloi,osya
2023-11-18 10:29:00,"[B.I.T.S] Phantom убил Albert_Moshonkin (AK-102, 5.73m)",AK-102,5.73,[B.I.T.S] Phantom,Albert_Moshonkin
2023-11-18 10:32:00,"THE PIVO убил green tea (Glock-19, 13.92m)",Glock-19,13.92,THE PIVO,green tea
2023-11-18 10:32:00,"[POKROV] go to bereg убил THE PIVO (CMMG Mk47 Mutant, 17.04m)",CMMG Mk47 Mutant,17.04,[POKROV] go to bereg,THE PIVO
2023-11-18 10:42:00,"Zloi убил osya (Winchester Model 70, 127.35m)",Winchester Model 70,127.35,Zloi,osya
2023-11-18 10:49:00,"[POKROV] go to bereg убил green tea (Магазин X-10 для FN SCAR 50 пат. .308WIN, 1.56m)",Магазин X-10 для FN SCAR 50 пат. .308WIN,1.56,[POKROV] go to bereg,green tea
2023-11-18 10:51:00,"Sver4ok убил Karma (ИЖ-18, 6.37m)",ИЖ-18,6.37,Sver4ok,Karma
2023-11-18 10:56:00,"mangust убил Ronin17 (Ruger Mk II, 1.11m)",Ruger Mk II,1.11,mangust,Ronin17
2023-11-18 11:15:00,"mangust убил [B.I.T.S] Phantom (ADAR 2-15, 119.34m)",ADAR 2-15,119.34,mangust,[B.I.T.S] Phantom
2023-11-18 11:15:00,"PisonyaPONYA убил mangust (Steyr AUG A1 Carbine, 17.58m)",Steyr AUG A1 Carbine,17.58,PisonyaPONYA,mangust
2023-11-18 11:18:00,"KARLSON убил PisonyaPONYA (FN FAL, 68.73m)",FN FAL,68.73,KARLSON,PisonyaPONYA
2023-11-18 11:19:00,"KARLSON убил Natashka (FN FAL, 23.39m)",FN FAL,23.39,KARLSON,Natashka
2023-11-18 11:57:00,"mangust убил Chill44 (ИЖ-43, 3.47m)",ИЖ-43,3.47,mangust,Chill44
2023-11-18 11:58:00,"Ubivate убил yondu (Колун, 0.95m)",Колун,0.95,Ubivate,yondu
2023-11-18 11:59:00,"PANDA убил Polite_Russian (Winchester Model 70, 150.25m)",Winchester Model 70,150.25,PANDA,Polite_Russian
2023-11-18 12:02:00,"[B.I.T.S] Phantom убил M0RAND (ВПО-136 ""Вепрь-КМ"", 3.08m)","ВПО-136 ""Вепрь-КМ""",3.08,[B.I.T.S] Phantom,M0RAND
2023-11-18 12:11:00,"Sver4ok убил [B.I.T.S]?Aslanbek? (Ruger Mk II, 3.99m)",Ruger Mk II,3.99,Sver4ok,[B.I.T.S]?Aslanbek?
2023-11-18 12:11:00,"zhurlov73 убил [B.I.T.S] Phantom (AK-105, 9.21m)",AK-105,9.21,zhurlov73,[B.I.T.S] Phantom
2023-11-18 12:19:00,"xTuwkaNx убил Sergo (Застава М59/66, 6.06m)",Застава М59/66,6.06,xTuwkaNx,Sergo
2023-11-18 12:22:00,"DEMONID убил yondu (ИЖ70-17A, 2.22m)",ИЖ70-17A,2.22,DEMONID,yondu
2023-11-18 12:33:00,"Sergo убил Kir95* (Тесак, 0.65m)",Тесак,0.65,Sergo,Kir95*
2023-11-18 12:34:00,"KIRNETO убил [B.I.T.S] Phantom (Бизон-2-02, 26.16m)",Бизон-2-02,26.16,KIRNETO,[B.I.T.S] Phantom
2023-11-18 12:38:00,"Bebra убил Kir95* (ИЖ-43, 5.68m)",ИЖ-43,5.68,Bebra,Kir95*
2023-11-18 12:41:00,"zhurlov73 убил [B.I.T.S]?Aslanbek? (Springfield Armory M1A, 201.05m)",Springfield Armory M1A,201.05,zhurlov73,[B.I.T.S]?Aslanbek?
2023-11-18 12:44:00,"mos убил dPORT (Застава М59/66, 17.82m)",Застава М59/66,17.82,mos,dPORT
2023-11-18 12:48:00,"AlkoShara убил yondu (Кувалда, 1.15m)",Кувалда,1.15,AlkoShara,yondu
2023-11-18 12:56:00,"MiLa убил _unStreiker (ИЖ-43, 1.16m)",ИЖ-43,1.16,MiLa,_unStreiker
2023-11-18 12:58:00,"GG убил Chill44 (СВТ-40, 170.94m)",СВТ-40,170.94,GG,Chill44
2023-11-18 13:04:00,"Karma убил Arabica (AK-74М, 51.73m)",AK-74М,51.73,Karma,Arabica
2023-11-18 13:06:00,"DAYZMAN STANDALONE убил Bebra (MP5K, 16.06m)",MP5K,16.06,DAYZMAN STANDALONE,Bebra
2023-11-18 13:14:00,"Palermo убил Onfire (Бизон-2-02, 7.27m)",Бизон-2-02,7.27,Palermo,Onfire
2023-11-18 13:17:00,"GG убил xTuwkaNx (СВТ-40, 150.85m)",СВТ-40,150.85,GG,xTuwkaNx
2023-11-18 13:19:00,"Tvoi RoT TopTal  убил Knutik (M14, 4.07m)",M14,4.07,Tvoi RoT TopTal ,Knutik
2023-11-18 13:20:00,"MYSN1K-88- убил mangust (FN SCAR-L, 24.71m)",FN SCAR-L,24.71,MYSN1K-88-,mangust
2023-11-18 13:34:00,"Solovey убил Ov3lha583 (МР-133, 8.24m)",МР-133,8.24,Solovey,Ov3lha583
2023-11-18 13:34:00,"ultimate убил lobodovskiyv (Blaser B95 Luxus, 146.53m)",Blaser B95 Luxus,146.53,ultimate,lobodovskiyv
2023-11-18 13:34:00,"DyaKons убил [Zerg]fastik (AK-105, 12.9m)",AK-105,12.9,DyaKons,[Zerg]fastik
2023-11-18 13:46:00,"Zavod убил MaKaReNkO (AK-104, 18.71m)",AK-104,18.71,Zavod,MaKaReNkO
2023-11-18 13:46:00,"ZNAHAR убил Zavod (АК-12, 5.69m)",АК-12,5.69,ZNAHAR,Zavod
2023-11-18 13:46:00,"freeze убил Meto (AKM, 13.52m)",AKM,13.52,freeze,Meto
2023-11-18 13:46:00,"mother_mouth убил Zagan (СВТ-40, 53.08m)",СВТ-40,53.08,mother_mouth,Zagan
2023-11-18 13:48:00,"freeze убил [Zerg]SOLEVOI (AKM, 10.04m)",AKM,10.04,freeze,[Zerg]SOLEVOI
2023-11-18 13:48:00,"mos убил YAV (АКС-74У, 17.14m)",АКС-74У,17.14,mos,YAV
2023-11-18 13:56:00,"greysurvival93 убил Ghost4082 (AK-74М, 17.49m)",AK-74М,17.49,greysurvival93,Ghost4082
2023-11-18 13:56:00,"STORM.MoHoTToJlucT убил Shram (ВПО-136 ""Вепрь-КМ"", 21.59m)","ВПО-136 ""Вепрь-КМ""",21.59,STORM.MoHoTToJlucT,Shram
2023-11-18 13:59:00,"KIRNETO убил Saizak (Steyr AUG A1 Carbine, 24.57m)",Steyr AUG A1 Carbine,24.57,KIRNETO,Saizak
2023-11-18 14:02:00,"MiLa убил SUrva (МР-133, 10.77m)",МР-133,10.77,MiLa,SUrva
2023-11-18 14:04:00,"Plotva убил Meto (CMMG Mk47 Mutant, 27.11m)",CMMG Mk47 Mutant,27.11,Plotva,Meto
2023-11-18 14:17:00,"greysurvival93 убил zerocool (AK-74М, 5.08m)",AK-74М,5.08,greysurvival93,zerocool
2023-11-18 14:19:00,"H1drox1de убил Zavod (МР-133, 5.24m)",МР-133,5.24,H1drox1de,Zavod
2023-11-18 14:19:00,"Tesei.rip убил Sisi (AK-104, 1.19m)",AK-104,1.19,Tesei.rip,Sisi
2023-11-18 14:27:00,"PisonyaPONYA убил zerocool (Примитивное мачете, 0.93m)",Примитивное мачете,0.93,PisonyaPONYA,zerocool
2023-11-18 14:28:00,"Sver4ok убил Dungeon (AK-104, 13.1m)",AK-104,13.1,Sver4ok,Dungeon
2023-11-18 14:29:00,"Killer Moth убил H1drox1de (Винтовка Мосина, 203.47m)",Винтовка Мосина,203.47,Killer Moth,H1drox1de
2023-11-18 14:31:00,"TAFF убил OYO (Каменный нож, 1.66m)",Каменный нож,1.66,TAFF,OYO
2023-11-18 14:34:00,"Bebra убил acejoker (Бизон-2-02, 3.58m)",Бизон-2-02,3.58,Bebra,acejoker
2023-11-18 14:35:00,"GG убил [Zerg]SOLEVOI (СВТ-40, 275.18m)",СВТ-40,275.18,GG,[Zerg]SOLEVOI
2023-11-18 14:36:00,"Shram убил TAFF (Арбалет, 25.57m)",Арбалет,25.57,Shram,TAFF
2023-11-18 14:36:00,"TAFF убил Shram (Ruger 10/22, 25.44m)",Ruger 10/22,25.44,TAFF,Shram
2023-11-18 14:36:00,"GG убил Satoru (СВТ-40, 454.33m)",СВТ-40,454.33,GG,Satoru
2023-11-18 14:38:00,"SexyDuck убил VovaVist (РПК, 7.11m)",РПК,7.11,SexyDuck,VovaVist
2023-11-18 14:38:00,"HeroinFather убил ROCKSOME  (AK-105, 6.01m)",AK-105,6.01,HeroinFather,ROCKSOME 
2023-11-18 14:44:00,"MiLa убил Niki_tos (Бизон-2-02, 57.44m)",Бизон-2-02,57.44,MiLa,Niki_tos
2023-11-18 14:49:00,"TAFF убил GrandMaster (Ruger 10/22, 40.85m)",Ruger 10/22,40.85,TAFF,GrandMaster
2023-11-18 14:55:00,"NastoyashchijPel'men' убил PANDA (M14 DMR, 335.1m)",M14 DMR,335.1,NastoyashchijPel'men',PANDA
2023-11-18 14:58:00,"Killer Moth убил [B.I.T.S] TOD (MP5K, 25.75m)",MP5K,25.75,Killer Moth,[B.I.T.S] TOD
2023-11-18 14:59:00,"Bebra убил q3sssi (Бизон-2-02, 7.36m)",Бизон-2-02,7.36,Bebra,q3sssi
2023-11-18 15:05:00,"NastoyashchijPel'men' убил Arabica (M14 DMR, 674.73m)",M14 DMR,674.73,NastoyashchijPel'men',Arabica
2023-11-18 15:07:00,"Niki_tos убил Ronin17 (Лом, 0.67m)",Лом,0.67,Niki_tos,Ronin17
2023-11-18 15:08:00,"Niki_tos убил PisonyaPONYA (Лом, 1.46m)",Лом,1.46,Niki_tos,PisonyaPONYA
2023-11-18 15:08:00,"Sver4ok убил [B.I.T.S] Kasya (M24, 204.44m)",M24,204.44,Sver4ok,[B.I.T.S] Kasya
2023-11-18 15:12:00,"Plotva убил xTuwkaNx (CMMG Mk47 Mutant, 14.74m)",CMMG Mk47 Mutant,14.74,Plotva,xTuwkaNx
2023-11-18 15:14:00,"Playdevl убил GoVNO_Iz_Zhoppi (Steyr AUG A1 Carbine, 8.03m)",Steyr AUG A1 Carbine,8.03,Playdevl,GoVNO_Iz_Zhoppi
2023-11-18 15:14:00,"Playdevl убил ROCKSOME  (Steyr AUG A1 Carbine, 3.17m)",Steyr AUG A1 Carbine,3.17,Playdevl,ROCKSOME 
2023-11-18 15:14:00,"Ya ne tvoya mama убил [Zerg]SOLEVOI (M14, 216.7m)",M14,216.7,Ya ne tvoya mama,[Zerg]SOLEVOI
2023-11-18 15:15:00,"MaKaReNkO убил Zagan (АКМН, 1.83m)",АКМН,1.83,MaKaReNkO,Zagan
2023-11-18 15:15:00,"AvadaKidavra убил ZNAHAR (M24, 104.4m)",M24,104.4,AvadaKidavra,ZNAHAR
2023-11-18 15:15:00,"DyaKons убил MaKaReNkO (AK-105, 22.9m)",AK-105,22.9,DyaKons,MaKaReNkO
2023-11-18 15:16:00,"Gunforce убил TAFF (ИЖ-43, 3.89m)",ИЖ-43,3.89,Gunforce,TAFF
2023-11-18 15:16:00,"Gunforce убил SBRINhasa (Трубный ключ, 0.94m)",Трубный ключ,0.94,Gunforce,SBRINhasa
2023-11-18 15:25:00,"Rayan Gosling убил GG (CZ-550 Lux, 96.12m)",CZ-550 Lux,96.12,Rayan Gosling,GG
2023-11-18 15:28:00,"Plotva убил Eddy55 (CMMG Mk47 Mutant, 42.25m)",CMMG Mk47 Mutant,42.25,Plotva,Eddy55
2023-11-18 15:29:00,"Tvoi RoT TopTal  убил MiLa (АКС-74У, 4.76m)",АКС-74У,4.76,Tvoi RoT TopTal ,MiLa
2023-11-18 15:36:00,"GG убил NastoyashchijPel'men' (Застава М59/66, 6.5m)",Застава М59/66,6.5,GG,NastoyashchijPel'men'
2023-11-18 15:39:00,"4ikatilo убил Arabica (АН-94M «Абакан», 3.95m)",АН-94M «Абакан»,3.95,4ikatilo,Arabica
2023-11-18 15:39:00,"PANDA убил Rayan Gosling (AK-102, 24.25m)",AK-102,24.25,PANDA,Rayan Gosling
2023-11-18 15:39:00,"Woody убил 4ikatilo (АН-94M «Абакан», 19.76m)",АН-94M «Абакан»,19.76,Woody,4ikatilo
2023-11-18 15:40:00,"mAssON убил Eddy55 (ВПО-190 «Горностай», 93.4m)",ВПО-190 «Горностай»,93.4,mAssON,Eddy55
2023-11-18 15:41:00,"zerocool убил [POKROV] go to bereg (AK-102, 2.15m)",AK-102,2.15,zerocool,[POKROV] go to bereg
2023-11-18 15:44:00,"Tvoi RoT TopTal  убил GG (АКС-74У, 6.02m)",АКС-74У,6.02,Tvoi RoT TopTal ,GG
2023-11-18 15:45:00,"Karma убил Plotva (FN FAL, 18.0m)",FN FAL,18.0,Karma,Plotva
2023-11-18 15:45:00,"Karma убил zerocool (FN FAL, 36.03m)",FN FAL,36.03,Karma,zerocool
2023-11-18 15:46:00,"Woody убил Karma (АН-94M «Абакан», 38.27m)",АН-94M «Абакан»,38.27,Woody,Karma
2023-11-18 15:46:00,"Woody убил [UwU] Kovasaki <3  (АН-94M «Абакан», 15.83m)",АН-94M «Абакан»,15.83,Woody,[UwU] Kovasaki <3 
2023-11-18 15:46:00,"el problemo убил Arabica (Blaser B95 Luxus, 76.07m)",Blaser B95 Luxus,76.07,el problemo,Arabica
2023-11-18 15:46:00,"Tvoi RoT TopTal  убил VellSin (АКС-74У, 19.86m)",АКС-74У,19.86,Tvoi RoT TopTal ,VellSin
2023-11-18 15:49:00,"Woody убил xTuwkaNx (AK-102, 2.23m)",AK-102,2.23,Woody,xTuwkaNx
2023-11-18 15:49:00,"Woody убил davis (AK-102, 33.02m)",AK-102,33.02,Woody,davis
2023-11-18 15:51:00,"Shram убил SUrva (ИЖ-43, 2.36m)",ИЖ-43,2.36,Shram,SUrva
2023-11-18 15:58:00,"GG убил Eddy55 (Steyr AUG A1 Carbine, 5.1m)",Steyr AUG A1 Carbine,5.1,GG,Eddy55
2023-11-18 15:58:00,"PANDA убил [UwU] Kovasaki <3  (CMMG Mk47 Mutant, 13.73m)",CMMG Mk47 Mutant,13.73,PANDA,[UwU] Kovasaki <3 
2023-11-18 15:58:00,"NastoyashchijPel'men' убил SexyDuck (CZ-527, 6.35m)",CZ-527,6.35,NastoyashchijPel'men',SexyDuck
2023-11-18 16:04:00,"stepashka  убил NastoyashchijPel'men' (M4A1 CQBR, 7.55m)",M4A1 CQBR,7.55,stepashka ,NastoyashchijPel'men'
2023-11-18 16:09:00,"PANDA убил [POKROV] go to bereg (CMMG Mk47 Mutant, 46.56m)",CMMG Mk47 Mutant,46.56,PANDA,[POKROV] go to bereg
2023-11-18 16:12:00,"GG убил Karma (M24, 92.47m)",M24,92.47,GG,Karma
2023-11-18 16:13:00,"Arabica убил /UwU .Klybnichka <3 (AK-104, 79.65m)",AK-104,79.65,Arabica,/UwU .Klybnichka <3
2023-11-18 16:16:00,"GG убил [UwU] Kovasaki <3  (АК-12, 9.86m)",АК-12,9.86,GG,[UwU] Kovasaki <3 
2023-11-18 16:16:00,"Ya ne tvoya mama убил MiLa (M79, 96.09m)",M79,96.09,Ya ne tvoya mama,MiLa
2023-11-18 16:16:00,"GG убил davis (АК-12, 45.56m)",АК-12,45.56,GG,davis
2023-11-18 16:19:00,"mos убил Yumik (CMMG Mk47 Mutant, 8.96m)",CMMG Mk47 Mutant,8.96,mos,Yumik
2023-11-18 16:20:00,"zmeinysh убил /UwU .Klybnichka <3 (Winchester Model 70, 129.96m)",Winchester Model 70,129.96,zmeinysh,/UwU .Klybnichka <3
2023-11-18 16:20:00,"zmeinysh убил Eddy55 (Winchester Model 70, 173.4m)",Winchester Model 70,173.4,zmeinysh,Eddy55
2023-11-18 16:21:00,"Plotva убил [B.I.T.S]?Aslanbek? (Steyr AUG A3, 13.63m)",Steyr AUG A3,13.63,Plotva,[B.I.T.S]?Aslanbek?
2023-11-18 16:21:00,"megusta убил Plotva (АК-12, 9.55m)",АК-12,9.55,megusta,Plotva
2023-11-18 16:21:00,"Woody убил megusta (АН-94M «Абакан», 13.92m)",АН-94M «Абакан»,13.92,Woody,megusta
2023-11-18 16:24:00,"[POKROV] go to bereg убил MiLa (CMMG Mk47 Mutant, 9.7m)",CMMG Mk47 Mutant,9.7,[POKROV] go to bereg,MiLa
2023-11-18 16:25:00,"GG убил Tvoi RoT TopTal  (M24, 517.03m)",M24,517.03,GG,Tvoi RoT TopTal 
2023-11-18 16:26:00,"GG убил NastoyashchijPel'men' (M24, 211.95m)",M24,211.95,GG,NastoyashchijPel'men'
2023-11-18 16:27:00,"zmeinysh убил [UwU] Kovasaki <3  (CMMG Mk47 Mutant, 9.17m)",CMMG Mk47 Mutant,9.17,zmeinysh,[UwU] Kovasaki <3 
2023-11-18 16:27:00,"ZNAHAR убил mrak (Steyr AUG A3, 1.76m)",Steyr AUG A3,1.76,ZNAHAR,mrak
2023-11-18 16:28:00,"zmeinysh убил 4ikatilo (CMMG Mk47 Mutant, 6.22m)",CMMG Mk47 Mutant,6.22,zmeinysh,4ikatilo
2023-11-18 16:28:00,"SexyDuck убил VellSin (CZ-527, 4.36m)",CZ-527,4.36,SexyDuck,VellSin
2023-11-18 16:30:00,"Monty Jack убил Plotva (Winchester Model 70, 127.64m)",Winchester Model 70,127.64,Monty Jack,Plotva
2023-11-18 16:30:00,"Ya ne tvoya mama убил STORM.MoHoTToJlucT (M14, 86.92m)",M14,86.92,Ya ne tvoya mama,STORM.MoHoTToJlucT
2023-11-18 16:32:00,"[POKROV] go to bereg убил MiLa (AK-104, 37.84m)",AK-104,37.84,[POKROV] go to bereg,MiLa
2023-11-18 16:34:00,"Arabica убил Monty Jack (FN SCAR-L, 9.81m)",FN SCAR-L,9.81,Arabica,Monty Jack
2023-11-18 16:35:00,"Woody убил Google (АН-94M «Абакан», 101.18m)",АН-94M «Абакан»,101.18,Woody,Google
2023-11-18 16:35:00,"/UwU .Klybnichka <3 убил GG (FAMAS F1, 1.87m)",FAMAS F1,1.87,/UwU .Klybnichka <3,GG
2023-11-18 16:35:00,"[B.I.T.S]?Aslanbek? убил Woody (ВПО-190 «Горностай», 130.87m)",ВПО-190 «Горностай»,130.87,[B.I.T.S]?Aslanbek?,Woody
2023-11-18 16:36:00,"zerocool убил /UwU .Klybnichka <3 (AK-74М, 33.21m)",AK-74М,33.21,zerocool,/UwU .Klybnichka <3
2023-11-18 16:37:00,"Rayan Gosling убил zerocool (FAMAS F1 со срезанной рукояткой, 26.72m)",FAMAS F1 со срезанной рукояткой,26.72,Rayan Gosling,zerocool
2023-11-18 16:38:00,"[B.I.T.S]?Aslanbek? убил mAssON (ВПО-190 «Горностай», 74.32m)",ВПО-190 «Горностай»,74.32,[B.I.T.S]?Aslanbek?,mAssON
2023-11-18 16:39:00,"KARLSON убил Rayan Gosling (FN FAL, 9.29m)",FN FAL,9.29,KARLSON,Rayan Gosling
2023-11-18 16:40:00,"Nemec убил Espanola (M14 DMR, 21.9m)",M14 DMR,21.9,Nemec,Espanola
2023-11-18 16:45:00,"zmeinysh убил Monty Jack (Winchester Model 70, 63.46m)",Winchester Model 70,63.46,zmeinysh,Monty Jack
2023-11-18 16:46:00,"VellSin убил megusta (Винтовка Мосина, 187.1m)",Винтовка Мосина,187.1,VellSin,megusta
2023-11-18 16:47:00,"[B.I.T.S]?Aslanbek? убил Arabica (АК-12, 10.82m)",АК-12,10.82,[B.I.T.S]?Aslanbek?,Arabica
2023-11-18 16:48:00,"VellSin убил Tvoi RoT TopTal  (Винтовка Мосина, 180.21m)",Винтовка Мосина,180.21,VellSin,Tvoi RoT TopTal 
2023-11-18 16:50:00,"Karma убил zerocool (AK-102, 7.24m)",AK-102,7.24,Karma,zerocool
2023-11-18 16:51:00,"GG убил el problemo (AK-102, 1.37m)",AK-102,1.37,GG,el problemo
2023-11-18 16:52:00,"GG убил Google (AK-102, 21.81m)",AK-102,21.81,GG,Google
2023-11-18 16:55:00,"PANDA убил /UwU .Klybnichka <3 (CMMG Mk47 Mutant, 5.13m)",CMMG Mk47 Mutant,5.13,PANDA,/UwU .Klybnichka <3
2023-11-18 16:55:00,"VellSin убил 4ikatilo (Винтовка Мосина, 31.84m)",Винтовка Мосина,31.84,VellSin,4ikatilo
2023-11-18 16:55:00,"[B.I.T.S]?Aslanbek? убил VellSin (АК-12, 10.79m)",АК-12,10.79,[B.I.T.S]?Aslanbek?,VellSin
2023-11-18 16:55:00,"Plotva убил [B.I.T.S]?Aslanbek? (АКМН, 11.62m)",АКМН,11.62,Plotva,[B.I.T.S]?Aslanbek?
2023-11-18 16:55:00,"zmeinysh убил ToNik (Winchester Model 70, 111.83m)",Winchester Model 70,111.83,zmeinysh,ToNik
2023-11-18 16:57:00,"KARLSON убил KIRNETO (Winchester Model 70, 245.51m)",Winchester Model 70,245.51,KARLSON,KIRNETO
2023-11-18 17:01:00,"KARLSON убил yondu (FN FAL, 1.51m)",FN FAL,1.51,KARLSON,yondu
2023-11-18 17:04:00,"Dimas123856290 убил [B.I.T.S] Phantom (Steyr Scout, 186.87m)",Steyr Scout,186.87,Dimas123856290,[B.I.T.S] Phantom
2023-11-18 17:06:00,"Ya ne tvoya mama убил Espanola (Шлепанцы с носками, 1.01m)",Шлепанцы с носками,1.01,Ya ne tvoya mama,Espanola
2023-11-18 17:08:00,"GG убил 4ikatilo (AK-74М, 29.5m)",AK-74М,29.5,GG,4ikatilo
2023-11-18 17:09:00,"GG убил el problemo (AK-101, 17.92m)",AK-101,17.92,GG,el problemo
2023-11-18 17:09:00,"KARLSON убил Sver4ok (FN FAL, 28.98m)",FN FAL,28.98,KARLSON,Sver4ok
2023-11-18 17:10:00,"KARLSON убил Dimas123856290 (FN FAL, 2.45m)",FN FAL,2.45,KARLSON,Dimas123856290
2023-11-18 17:12:00,"PANDA убил ToNik (CMMG Mk47 Mutant, 11.27m)",CMMG Mk47 Mutant,11.27,PANDA,ToNik
2023-11-18 17:12:00,"zmeinysh убил dPORT (CMMG Mk47 Mutant, 87.51m)",CMMG Mk47 Mutant,87.51,zmeinysh,dPORT
2023-11-18 17:13:00,"GG убил [B.I.T.S]?Aslanbek? (AK-101, 17.48m)",AK-101,17.48,GG,[B.I.T.S]?Aslanbek?
2023-11-18 17:15:00,"Plotva убил Aleksa99 (АКМН, 25.66m)",АКМН,25.66,Plotva,Aleksa99
2023-11-18 17:18:00,"Sisi убил Punto (AK-101, 11.44m)",AK-101,11.44,Sisi,Punto
2023-11-18 17:22:00,"zerocool убил PloyZen (FN SCAR-L CQC, 3.8m)",FN SCAR-L CQC,3.8,zerocool,PloyZen
2023-11-18 17:22:00,"zmeinysh убил Reducer (CMMG Mk47 Mutant, 61.44m)",CMMG Mk47 Mutant,61.44,zmeinysh,Reducer
2023-11-18 17:26:00,"Ramzes убил Punto (МР-133, 10.34m)",МР-133,10.34,Ramzes,Punto
2023-11-18 17:28:00,"MECHV убил Whitenord (МР-133, 14.94m)",МР-133,14.94,MECHV,Whitenord
2023-11-18 17:28:00,"milka убил [B.I.T.S]?Aslanbek? (Škorpion vz. 64, 15.5m)",Škorpion vz. 64,15.5,milka,[B.I.T.S]?Aslanbek?
2023-11-18 17:28:00,"VLADIVASTOK убил Andrejbes (M24, 228.79m)",M24,228.79,VLADIVASTOK,Andrejbes
2023-11-18 17:28:00,"Tvoi RoT TopTal  убил megusta (M14 DMR, 1.78m)",M14 DMR,1.78,Tvoi RoT TopTal ,megusta
