Date,Content,оружие,расстояние,имя игрока,жертва
2023-11-13 12:52:04,"AOU E убил DereK (Glock-19, 1.83m)",Glock-19,1.83,AOU E,DereK
2023-11-13 12:55:31,"Akimbo убил Sizuy (Blaser B95 Luxus, 116.1m)",Blaser B95 Luxus,116.1,Akimbo,Sizuy
2023-11-13 12:55:35,"Akimbo убил jannes43210 (Blaser B95 Luxus, 114.69m)",Blaser B95 Luxus,114.69,Akimbo,jannes43210
2023-11-13 13:25:24,"Oleg Gazmanov убил [FSIN] stepler (Glock-19, 1.69m)",Glock-19,1.69,Oleg Gazmanov,[FSIN] stepler
2023-11-13 13:43:37,"Samurai убил CERBERYS (МР-133, 2.18m)",МР-133,2.18,Samurai,CERBERYS
2023-11-13 13:44:38,"Denis убил Samurai (CZ-527, 50.84m)",CZ-527,50.84,Denis,Samurai
2023-11-13 13:48:52,"godgigat убил khn...? (SSG 82, 115.7m)",SSG 82,115.7,godgigat,khn...?
2023-11-13 13:51:07,"DevotedLS убил Denis (Colt M1911, 4.08m)",Colt M1911,4.08,DevotedLS,Denis
2023-11-13 13:56:57,"Yebishe:) убил Oleg Gazmanov (ИЖ70-17A, 3.06m)",ИЖ70-17A,3.06,Yebishe:),Oleg Gazmanov
2023-11-13 14:09:50,"[GT]ziger убил CERBERYS (ИЖ-43, 8.53m)",ИЖ-43,8.53,[GT]ziger,CERBERYS
2023-11-13 14:25:31,"Gustav убил CERBERYS (MP-443 «Грач», 14.13m)",MP-443 «Грач»,14.13,Gustav,CERBERYS
2023-11-13 14:27:16,"godgigat убил [FSIN] stepler (Застава М59/66, 2.69m)",Застава М59/66,2.69,godgigat,[FSIN] stepler
2023-11-13 14:41:57,"AlexCrossTi убил godgigat (Винтовка Мосина, 2.06m)",Винтовка Мосина,2.06,AlexCrossTi,godgigat
2023-11-13 14:44:30,"[FSIN] stepler убил Oleg Gazmanov (Охотничий нож, 0.5m)",Охотничий нож,0.5,[FSIN] stepler,Oleg Gazmanov
2023-11-13 14:49:18,"Shmel`) убил AlexCrossTi (Springfield Armory M1A, 54.56m)",Springfield Armory M1A,54.56,Shmel`),AlexCrossTi
2023-11-13 15:01:11,"Hokins убил Stone (Glock-19, 5.56m)",Glock-19,5.56,Hokins,Stone
2023-11-13 15:01:31,"Xeskill убил Hokins (Glock-19, 1.34m)",Glock-19,1.34,Xeskill,Hokins
2023-11-13 15:02:57,"godgigat убил HydraTrip (МР-133, 2.28m)",МР-133,2.28,godgigat,HydraTrip
2023-11-13 15:12:16,"DereK убил medion (ВПО-190 «Горностай», 141.61m)",ВПО-190 «Горностай»,141.61,DereK,medion
2023-11-13 15:15:06,"DevotedLS убил DereK (Застава М59/66, 142.11m)",Застава М59/66,142.11,DevotedLS,DereK
2023-11-13 15:20:21,"Sizuy убил jannes43210 (Бейсбольная бита, 0.66m)",Бейсбольная бита,0.66,Sizuy,jannes43210
2023-11-13 15:48:18,"CERBERYS убил takohashi (ИЖ-18МН, 79.09m)",ИЖ-18МН,79.09,CERBERYS,takohashi
2023-11-13 15:48:46,"CERBERYS убил Ives (ИЖ-18МН, 93.03m)",ИЖ-18МН,93.03,CERBERYS,Ives
2023-11-13 15:58:03,"CERBERYS убил DereK (МР-133, 1.22m)",МР-133,1.22,CERBERYS,DereK
2023-11-13 16:06:59,"Noward убил shiintar0 (Ruger Mk II, 27.13m)",Ruger Mk II,27.13,Noward,shiintar0
2023-11-13 16:10:06,"solyankaaa убил Noward (CZ-527, 51.44m)",CZ-527,51.44,solyankaaa,Noward
2023-11-13 16:14:26,"godgigat убил SosiskaKiller (Steyr Scout, 40.54m)",Steyr Scout,40.54,godgigat,SosiskaKiller
2023-11-13 16:16:02,"*** убил DereK (Н&К-416, 11.11m)",Н&К-416,11.11,***,DereK
2023-11-13 16:16:09,"Sizuy убил [Dream]Cerus (ОЦ-14 «Гроза», 6.56m)",ОЦ-14 «Гроза»,6.56,Sizuy,[Dream]Cerus
2023-11-13 16:18:38,"rumpZz убил AlexCrossTi (Сайга-12К, 2.54m)",Сайга-12К,2.54,rumpZz,AlexCrossTi
2023-11-13 16:19:08,"HydraTrip убил rumpZz (Blaser B95 Luxus, 2.91m)",Blaser B95 Luxus,2.91,HydraTrip,rumpZz
2023-11-13 16:20:29,"jannes43210 убил Lapa (CMMG Mk47 Mutant, 6.58m)",CMMG Mk47 Mutant,6.58,jannes43210,Lapa
2023-11-13 16:26:15,"jannes43210 убил Kill""em""all (CMMG Mk47 Mutant, 4.06m)",CMMG Mk47 Mutant,4.06,jannes43210,"Kill""em""all"
2023-11-13 16:32:14,"Lapa убил rumpZz (SSG 82, 6.44m)",SSG 82,6.44,Lapa,rumpZz
2023-11-13 16:36:43,"CERBERYS убил Drotik (CZ-527, 36.93m)",CZ-527,36.93,CERBERYS,Drotik
2023-11-13 16:36:51,"Gosha Ledokol убил DereK (AK-104, 10.53m)",AK-104,10.53,Gosha Ledokol,DereK
2023-11-13 16:39:58,"SosiskaKiller убил Lapa (МР-133, 11.37m)",МР-133,11.37,SosiskaKiller,Lapa
2023-11-13 16:45:50,"Ural'skiy убил RUS CTALIN (AK-74М, 8.27m)",AK-74М,8.27,Ural'skiy,RUS CTALIN
2023-11-13 16:56:39,"MAKTPAXEP убил Yasosy_Biby (UMP-45, 29.96m)",UMP-45,29.96,MAKTPAXEP,Yasosy_Biby
2023-11-13 16:56:44,"KinjaL Putina убил andrei.arka (АКС-74У, 4.09m)",АКС-74У,4.09,KinjaL Putina,andrei.arka
2023-11-13 16:56:56,"Drocheslav sin Sergeya убил ghost (FAMAS F1 со срезанной рукояткой, 4.6m)",FAMAS F1 со срезанной рукояткой,4.6,Drocheslav sin Sergeya,ghost
2023-11-13 17:01:57,"Gosha Ledokol убил Cheburashka (Winchester Model 70, 49.8m)",Winchester Model 70,49.8,Gosha Ledokol,Cheburashka
2023-11-13 17:01:58,"PE4EHb убил Gosha Ledokol (FAMAS F1, 26.86m)",FAMAS F1,26.86,PE4EHb,Gosha Ledokol
2023-11-13 17:02:11,"PE4EHb убил KinjaL Putina (ИЖ70-17A, 2.32m)",ИЖ70-17A,2.32,PE4EHb,KinjaL Putina
2023-11-13 17:05:45,"godgigat убил Nigan (Springfield Armory M1A, 70.17m)",Springfield Armory M1A,70.17,godgigat,Nigan
2023-11-13 17:08:39,"[MAD] maff11n убил DereK (МР-133, 4.58m)",МР-133,4.58,[MAD] maff11n,DereK
2023-11-13 17:15:17,"RUS CTALIN убил bpato4ek (МР-133, 2.51m)",МР-133,2.51,RUS CTALIN,bpato4ek
2023-11-13 17:21:07,"ghost убил Sova (Colt M1911, 4.04m)",Colt M1911,4.04,ghost,Sova
2023-11-13 17:21:17,"Lapa убил MAKTPAXEP (Застава М59/66, 40.5m)",Застава М59/66,40.5,Lapa,MAKTPAXEP
2023-11-13 17:26:19,"Kill""em""all убил Dr_Evill (ADAR 2-15, 3.65m)",ADAR 2-15,3.65,"Kill""em""all",Dr_Evill
2023-11-13 17:26:31,"Kill""em""all убил Evlampiy (Colt Python, 4.36m)",Colt Python,4.36,"Kill""em""all",Evlampiy
2023-11-13 17:26:38,"VELIAR убил Bloody (ВПО-190 «Горностай», 3.61m)",ВПО-190 «Горностай»,3.61,VELIAR,Bloody
2023-11-13 17:26:55,"Hokins убил jannes43210 (M16A4, 10.71m)",M16A4,10.71,Hokins,jannes43210
2023-11-13 17:27:03,"Sergio убил Hokins (АК-12, 11.2m)",АК-12,11.2,Sergio,Hokins
2023-11-13 17:27:11,"Sergio убил Akimbo (АК-12, 2.65m)",АК-12,2.65,Sergio,Akimbo
2023-11-13 17:28:47,"Akimbo убил MAKTPAXEP (Каменный нож, 1.29m)",Каменный нож,1.29,Akimbo,MAKTPAXEP
2023-11-13 17:31:40,"solyankaaa убил RUS CTALIN (CZ-527, 36.6m)",CZ-527,36.6,solyankaaa,RUS CTALIN
2023-11-13 17:35:17,"Shirokiy убил OlaFF (ИЖ-18МН, 10.01m)",ИЖ-18МН,10.01,Shirokiy,OlaFF
2023-11-13 17:44:19,"GERA убил Oleg Gazmanov (AK-74М, 4.82m)",AK-74М,4.82,GERA,Oleg Gazmanov
2023-11-13 17:45:50,"shMALENbI*' убил Valera_Brusov (МР-133, 5.95m)",МР-133,5.95,shMALENbI*',Valera_Brusov
2023-11-13 17:46:18,"shiintar0 убил Shirokiy (Škorpion vz. 64, 3.82m)",Škorpion vz. 64,3.82,shiintar0,Shirokiy
2023-11-13 17:46:32,"solyankaaa убил Paddington (ИЖ-18, 8.69m)",ИЖ-18,8.69,solyankaaa,Paddington
2023-11-13 17:47:50,"bpato4ek убил Kolia_Brusov (Каменный нож, 0.44m)",Каменный нож,0.44,bpato4ek,Kolia_Brusov
2023-11-13 17:55:18,"HuNter убил Sergio (M24, 116.96m)",M24,116.96,HuNter,Sergio
2023-11-13 17:56:23,"HuNter убил jannes43210 (M24, 174.78m)",M24,174.78,HuNter,jannes43210
2023-11-13 18:04:47,"PakisTanos убил dm.cemuh (M24, 177.94m)",M24,177.94,PakisTanos,dm.cemuh
2023-11-13 18:05:59,"GRUVCHIE убил ma ei sure (Glock-19, 2.17m)",Glock-19,2.17,GRUVCHIE,ma ei sure
2023-11-13 18:09:33,"varg.hkeindado убил Oleg Gazmanov (ИЖ-18МН, 25.94m)",ИЖ-18МН,25.94,varg.hkeindado,Oleg Gazmanov
2023-11-13 18:12:30,"Loomis убил RedOrm (АКС-74У, 0.48m)",АКС-74У,0.48,Loomis,RedOrm
2023-11-13 18:12:56,"GRUVCHIE убил varg.ggplay (Glock-19, 19.73m)",Glock-19,19.73,GRUVCHIE,varg.ggplay
2023-11-13 18:23:05,"Monarch убил Shirokiy (МР-133, 18.43m)",МР-133,18.43,Monarch,Shirokiy
2023-11-13 18:23:06,"Paddington убил Monarch (ИЖ70-17A, 11.82m)",ИЖ70-17A,11.82,Paddington,Monarch
2023-11-13 18:23:33,"godgigat убил [dwarves] Koba (СВД, 71.33m)",СВД,71.33,godgigat,[dwarves] Koba
2023-11-13 18:25:04,"Paddington убил kosmos_d4 (Кувалда, 0.57m)",Кувалда,0.57,Paddington,kosmos_d4
2023-11-13 18:30:35,"varg.hkeindado убил varg.skipper (ИЖ-18МН, 17.03m)",ИЖ-18МН,17.03,varg.hkeindado,varg.skipper
2023-11-13 18:32:50,"Dizzy убил bebriskin///CLOWNS (МР-133, 1.95m)",МР-133,1.95,Dizzy,bebriskin///CLOWNS
2023-11-13 18:36:30,"godgigat убил Sunshine (СВД, 64.86m)",СВД,64.86,godgigat,Sunshine
2023-11-13 18:36:43,"NICOTIN убил GERA (ВПО-136 ""Вепрь-КМ"", 7.06m)","ВПО-136 ""Вепрь-КМ""",7.06,NICOTIN,GERA
2023-11-13 18:38:24,"NICOTIN убил -|FR1K ARTEM|- (Blaser B95 Luxus, 50.39m)",Blaser B95 Luxus,50.39,NICOTIN,-|FR1K ARTEM|-
2023-11-13 18:42:57,"Ural'skiy убил Alina (Застава М59/66, 95.55m)",Застава М59/66,95.55,Ural'skiy,Alina
2023-11-13 18:43:26,"[FSIN] stepler убил Nalakuvera (Škorpion vz. 64, 2.36m)",Škorpion vz. 64,2.36,[FSIN] stepler,Nalakuvera
2023-11-13 18:47:52,"PakisTanos убил ma ei sure (M24, 91.39m)",M24,91.39,PakisTanos,ma ei sure
2023-11-13 18:48:42,"Ural'skiy убил varg.ggplay (Застава М59/66, 24.05m)",Застава М59/66,24.05,Ural'skiy,varg.ggplay
2023-11-13 18:48:47,"Bad_Bill убил bebriskin///CLOWNS (ИЖ-43, 2.07m)",ИЖ-43,2.07,Bad_Bill,bebriskin///CLOWNS
2023-11-13 18:51:24,"PakisTanos убил dm.cemuh (CMMG Mk47 Mutant, 6.93m)",CMMG Mk47 Mutant,6.93,PakisTanos,dm.cemuh
2023-11-13 18:52:04,"solyankaaa убил Shirokiy (Застава М59/66, 7.79m)",Застава М59/66,7.79,solyankaaa,Shirokiy
2023-11-13 18:52:32,"Ural'skiy убил varg.hkeindado (Застава М59/66, 59.92m)",Застава М59/66,59.92,Ural'skiy,varg.hkeindado
2023-11-13 18:53:08,"churka убил Bad_Bill (CZ-527, 1.67m)",CZ-527,1.67,churka,Bad_Bill
2023-11-13 19:03:03,"Kill""em""all убил Cheburashka (Винтовка Мосина, 2.69m)",Винтовка Мосина,2.69,"Kill""em""all",Cheburashka
2023-11-13 19:07:43,"shMALENbI*' убил OlaFF (FAMAS F1, 2.64m)",FAMAS F1,2.64,shMALENbI*',OlaFF
2023-11-13 19:15:02,"Veles178 убил Bad_Bill (Бейсбольная бита, 0.96m)",Бейсбольная бита,0.96,Veles178,Bad_Bill
2023-11-13 19:17:36,"churka убил varg.skipper (Colt Python, 20.85m)",Colt Python,20.85,churka,varg.skipper
2023-11-13 19:18:28,"halava убил :clown: (Glock-19, 2.57m)",Glock-19,2.57,halava,:clown:
2023-11-13 19:18:51,"GRUVCHIE убил ValenOK (CZ-527, 165.28m)",CZ-527,165.28,GRUVCHIE,ValenOK
2023-11-13 19:24:51,"mrcl убил hapocka (Топор пожарного, 0.88m)",Топор пожарного,0.88,mrcl,hapocka
2023-11-13 19:32:11,"ma ei sure убил Don.Chapalino (CZ-527, 4.14m)",CZ-527,4.14,ma ei sure,Don.Chapalino
2023-11-13 19:37:41,"Sed убил Blacksmith (АКС-74У, 10.9m)",АКС-74У,10.9,Sed,Blacksmith
2023-11-13 19:38:35,"BLOODHORN убил DaZZoN (Каменный нож, 1.58m)",Каменный нож,1.58,BLOODHORN,DaZZoN
2023-11-13 19:43:43,"hapocka убил [Neiker]  (ИЖ70-17A, 6.7m)",ИЖ70-17A,6.7,hapocka,[Neiker] 
2023-11-13 19:46:38,"CHIPIKUN убил [Neiker]  (Нож для стейка, 2.03m)",Нож для стейка,2.03,CHIPIKUN,[Neiker] 
2023-11-13 19:47:00,"DaZZoN убил BLOODHORN (МР-133, 4.43m)",МР-133,4.43,DaZZoN,BLOODHORN
2023-11-13 19:48:16,"Steewe убил VELIAR (ADAR 2-15, 1.96m)",ADAR 2-15,1.96,Steewe,VELIAR
2023-11-13 19:51:50,"hapocka убил VELIAR (МР-133, 1.11m)",МР-133,1.11,hapocka,VELIAR
2023-11-13 20:26:19,"[FSIN] stepler убил medion (AK-105, 20.46m)",AK-105,20.46,[FSIN] stepler,medion
2023-11-13 20:26:25,"[FSIN] stepler убил Ninja (AK-105, 3.73m)",AK-105,3.73,[FSIN] stepler,Ninja
2023-11-13 20:28:19,"[FSIN] stepler убил Samurai (Škorpion vz. 64, 8.18m)",Škorpion vz. 64,8.18,[FSIN] stepler,Samurai
2023-11-13 20:28:21,"DevotedLS убил [FSIN] stepler (АКС-74У, 10.65m)",АКС-74У,10.65,DevotedLS,[FSIN] stepler
2023-11-13 20:29:04,"KinjaL Putina убил Ignorant (Бизон-2-02, 3.57m)",Бизон-2-02,3.57,KinjaL Putina,Ignorant
2023-11-13 20:31:16,"horople убил KinjaL Putina (Бизон-2-02, 2.38m)",Бизон-2-02,2.38,horople,KinjaL Putina
2023-11-13 20:37:14,"Loomis убил Prestrastie (АКС-74У, 21.85m)",АКС-74У,21.85,Loomis,Prestrastie
2023-11-13 20:55:08,"godgigat убил [Dream]Cerus (СВД, 28.01m)",СВД,28.01,godgigat,[Dream]Cerus
2023-11-13 20:57:21,"DaroDaddy убил Niko-Don (Steyr AUG A1 Carbine, 35.16m)",Steyr AUG A1 Carbine,35.16,DaroDaddy,Niko-Don
2023-11-13 20:57:38,"Kermif убил Veles178 (АКС-74У, 1.92m)",АКС-74У,1.92,Kermif,Veles178
2023-11-13 20:59:48,"Jojterentiy убил ugodnik (Застава М59/66, 71.04m)",Застава М59/66,71.04,Jojterentiy,ugodnik
2023-11-13 21:01:31,"Jojterentiy убил Elroy (Застава М59/66, 23.15m)",Застава М59/66,23.15,Jojterentiy,Elroy
2023-11-13 21:01:55,"Ultrahohlinka убил medion (CZ-527, 48.6m)",CZ-527,48.6,Ultrahohlinka,medion
2023-11-13 21:06:58,"varg.hkeindado убил Ultrahohlinka (AK-105, 19.05m)",AK-105,19.05,varg.hkeindado,Ultrahohlinka
2023-11-13 21:16:41,"tRRRRRRRRRRRRRRRRR убил ma ei sure (HK417, 14.01m)",HK417,14.01,tRRRRRRRRRRRRRRRRR,ma ei sure
2023-11-13 21:17:09,"varg.hkeindado убил tRRRRRRRRRRRRRRRRR (Винтовка Мосина, 4.01m)",Винтовка Мосина,4.01,varg.hkeindado,tRRRRRRRRRRRRRRRRR
2023-11-13 21:17:09,"teryles убил WalterGPz (SSG 82, 53.24m)",SSG 82,53.24,teryles,WalterGPz
2023-11-13 21:21:03,"varg.hkeindado убил shMALENbI*' (ADAR 2-15, 6.35m)",ADAR 2-15,6.35,varg.hkeindado,shMALENbI*'
2023-11-13 21:22:30,"SosiskaKiller убил UzhasteG (МР-133, 18.02m)",МР-133,18.02,SosiskaKiller,UzhasteG
2023-11-13 21:28:18,"varg.hkeindado убил KEPKA (Blaser B95 Luxus, 92.71m)",Blaser B95 Luxus,92.71,varg.hkeindado,KEPKA
2023-11-13 21:31:35,"Shmel`) убил PsixCyka (Винтовка Мосина, 37.36m)",Винтовка Мосина,37.36,Shmel`),PsixCyka
2023-11-13 21:34:03,"teryles убил Darkness666Lord (Blaser B95 Luxus, 46.26m)",Blaser B95 Luxus,46.26,teryles,Darkness666Lord
2023-11-13 21:40:34,"goat убил CHIPIKUN (Škorpion vz. 64, 1.83m)",Škorpion vz. 64,1.83,goat,CHIPIKUN
2023-11-13 21:43:25,"SosiskaKiller убил Savage (ИЖ70-17A, 4.92m)",ИЖ70-17A,4.92,SosiskaKiller,Savage
2023-11-13 21:43:32,"ANUSIR убил SosiskaKiller (МР-133, 14.81m)",МР-133,14.81,ANUSIR,SosiskaKiller
2023-11-13 21:49:52,"rumpZz убил ANUSIR (MP5K, 50.95m)",MP5K,50.95,rumpZz,ANUSIR
2023-11-13 21:50:42,"Nako убил rumpZz (Glock-19, 0.74m)",Glock-19,0.74,Nako,rumpZz
2023-11-13 21:56:31,"Zero_Face убил Bl4ckV1sion (FN SCAR-L CQC, 6.2m)",FN SCAR-L CQC,6.2,Zero_Face,Bl4ckV1sion
2023-11-13 21:57:33,"Kill""em""all убил vanya4real (ИЖ70-17A, 2.46m)",ИЖ70-17A,2.46,"Kill""em""all",vanya4real
2023-11-13 21:57:47,"SUGAR DADDY убил xexs (2) (АК-12, 1.43m)",АК-12,1.43,SUGAR DADDY,xexs (2)
2023-11-13 22:22:00,"SUGAR DADDY убил KEPKA (Blaser B95 Luxus, 121.39m)",Blaser B95 Luxus,121.39,SUGAR DADDY,KEPKA
2023-11-13 22:31:12,"medion убил Reislin   (MP5K, 3.69m)",MP5K,3.69,medion,Reislin  
2023-11-13 22:55:43,"GRUVCHIE убил MeVeRiK (АКС-74У, 12.63m)",АКС-74У,12.63,GRUVCHIE,MeVeRiK
2023-11-13 22:56:06,"GN Obj394 убил mrcl (M16-A2, 2.24m)",M16-A2,2.24,GN Obj394,mrcl
2023-11-13 22:58:58,"nykaktotak убил Shmel`) (Glock-19, 1.87m)",Glock-19,1.87,nykaktotak,Shmel`)
2023-11-13 22:59:00,"GN Obj394 убил nykaktotak (M16-A2, 3.09m)",M16-A2,3.09,GN Obj394,nykaktotak
2023-11-13 23:33:47,"Shmel`) убил ARTURIO (AK-103, 7.12m)",AK-103,7.12,Shmel`),ARTURIO
2023-11-13 23:37:58,"Rimas убил Shmel`) (СВТ-40, 10.56m)",СВТ-40,10.56,Rimas,Shmel`)
2023-11-13 23:38:19,"Rimas убил GN Obj394 (СВТ-40, 10.06m)",СВТ-40,10.06,Rimas,GN Obj394
2023-11-14 00:09:16,"godgigat убил [GT]DisanT (СВД, 34.72m)",СВД,34.72,godgigat,[GT]DisanT
2023-11-14 00:19:35,"[GT]ziger убил Elroy (Винтовка Мосина, 49.83m)",Винтовка Мосина,49.83,[GT]ziger,Elroy
2023-11-14 00:20:38,"[GT]ziger убил ugodnik (ИЖ-43, 7.33m)",ИЖ-43,7.33,[GT]ziger,ugodnik
2023-11-14 00:53:35,"Oboltus убил .yalt (АКС-74У, 2.23m)",АКС-74У,2.23,Oboltus,.yalt
2023-11-14 01:26:43,"F 13 убил .U (M16-A2, 23.49m)",M16-A2,23.49,F 13,.U
2023-11-14 01:26:58,"c-4100 убил F 13 (M16A4, 39.77m)",M16A4,39.77,c-4100,F 13
2023-11-14 06:24:24,"NeKiT_KA убил Bad_Bill (M16-A2, 9.26m)",M16-A2,9.26,NeKiT_KA,Bad_Bill
2023-11-14 08:12:46,"intel xeon DAGESTAN убил Dungeon (Винтовка Мосина, 158.79m)",Винтовка Мосина,158.79,intel xeon DAGESTAN,Dungeon
2023-11-14 08:19:05,"intel xeon DAGESTAN убил Ural'skiy (CMMG Mk47 Mutant, 0.94m)",CMMG Mk47 Mutant,0.94,intel xeon DAGESTAN,Ural'skiy
2023-11-14 09:21:33,"plexa убил xXx (FN SCAR-H, 5.7m)",FN SCAR-H,5.7,plexa,xXx
2023-11-14 10:28:50,"godgigat убил Greenlady666 (СВД, 40.01m)",СВД,40.01,godgigat,Greenlady666
2023-11-14 10:58:33,"horople убил Akimbo (Бизон-2-02, 1.63m)",Бизон-2-02,1.63,horople,Akimbo
2023-11-14 11:01:35,"plexa убил .yalt (M14, 109.45m)",M14,109.45,plexa,.yalt
2023-11-14 11:04:09,"Ignorant убил HuNter (AK-104, 15.31m)",AK-104,15.31,Ignorant,HuNter
2023-11-14 11:13:44,"STray убил Kermif (ИЖ-18МН, 2.41m)",ИЖ-18МН,2.41,STray,Kermif
2023-11-14 11:27:58,"GAZeTA убил Fititya_yobaniy (ИЖ70-17A, 5.75m)",ИЖ70-17A,5.75,GAZeTA,Fititya_yobaniy
2023-11-14 11:37:53,"jostik убил wild (FN SCAR-H, 3.12m)",FN SCAR-H,3.12,jostik,wild
2023-11-14 12:00:09,"DevotedLS убил [FSIN]DaggerGhost (MP5K, 6.51m)",MP5K,6.51,DevotedLS,[FSIN]DaggerGhost
2023-11-14 12:01:31,"DevotedLS убил xXx (MP5K, 11.18m)",MP5K,11.18,DevotedLS,xXx
2023-11-14 12:01:40,"intel xeon DAGESTAN  убил DevotedLS (CMMG Mk47 Mutant, 11.42m)",CMMG Mk47 Mutant,11.42,intel xeon DAGESTAN ,DevotedLS
2023-11-14 12:01:47,"intel xeon DAGESTAN  убил medion (CMMG Mk47 Mutant, 5.95m)",CMMG Mk47 Mutant,5.95,intel xeon DAGESTAN ,medion
2023-11-14 12:19:03,"jostik убил medion (AK-102, 13.01m)",AK-102,13.01,jostik,medion
2023-11-14 12:30:18,"Demon убил DevotedLS (ВПО-136 ""Вепрь-КМ"", 6.15m)","ВПО-136 ""Вепрь-КМ""",6.15,Demon,DevotedLS
2023-11-14 12:35:33,"jostik убил Samurai (AK-102, 6.85m)",AK-102,6.85,jostik,Samurai
2023-11-14 12:39:08,"medion убил Demon (АКС-74У, 35.71m)",АКС-74У,35.71,medion,Demon
2023-11-14 12:39:19,"jostik убил medion (AK-102, 31.31m)",AK-102,31.31,jostik,medion
2023-11-14 12:45:51,"jostik убил DevotedLS (AK-102, 14.98m)",AK-102,14.98,jostik,DevotedLS
2023-11-14 12:45:54,"jostik убил Samurai (AK-102, 6.17m)",AK-102,6.17,jostik,Samurai
2023-11-14 12:48:27,"Dristoslav убил [STINOLL] Tony Alkoni (Сковорода, 1.13m)",Сковорода,1.13,Dristoslav,[STINOLL] Tony Alkoni
2023-11-14 12:48:37,"jostik убил medion (AK-102, 17.44m)",AK-102,17.44,jostik,medion
2023-11-14 12:55:16,"jostik убил Samurai (AK-102, 12.08m)",AK-102,12.08,jostik,Samurai
2023-11-14 12:57:06,"jostik убил medion (AK-102, 15.32m)",AK-102,15.32,jostik,medion
2023-11-14 13:07:33,"KUCHER_200 убил smertoval (МР-133, 5.04m)",МР-133,5.04,KUCHER_200,smertoval
2023-11-14 13:15:22,"WANESSTTO убил godgigat (FN SCAR-H, 159.79m)",FN SCAR-H,159.79,WANESSTTO,godgigat
2023-11-14 13:27:25,"GAZeTA убил Bad_Bill (FN SCAR-L CQC, 14.39m)",FN SCAR-L CQC,14.39,GAZeTA,Bad_Bill
2023-11-14 13:30:36,"KUCHER_200 убил Polkovnik_na_bereg (МР-133, 16.13m)",МР-133,16.13,KUCHER_200,Polkovnik_na_bereg
2023-11-14 13:31:11,"KUCHER_200 убил Doza (МР-133, 11.03m)",МР-133,11.03,KUCHER_200,Doza
2023-11-14 13:40:42,"GAZeTA убил Maybe (Blaser B95 Luxus, 187.26m)",Blaser B95 Luxus,187.26,GAZeTA,Maybe
2023-11-14 13:52:59,"smertoval убил NoMad (Colt Python, 13.42m)",Colt Python,13.42,smertoval,NoMad
2023-11-14 13:53:13,"smertoval убил MadBull (Colt Python, 2.74m)",Colt Python,2.74,smertoval,MadBull
2023-11-14 14:05:06,"GAZeTA убил plexa (Blaser B95 Luxus, 190.11m)",Blaser B95 Luxus,190.11,GAZeTA,plexa
2023-11-14 14:07:12,"GAZeTA убил vanya4real (FN SCAR-L CQC, 12.99m)",FN SCAR-L CQC,12.99,GAZeTA,vanya4real
2023-11-14 14:21:21,":heart_on_fire: убил Akimbo (FN SCAR-H, 2.88m)",FN SCAR-H,2.88,:heart_on_fire:,Akimbo
2023-11-14 14:23:05,"DevotedLS убил vanya4real (ИЖ-43, 0.48m)",ИЖ-43,0.48,DevotedLS,vanya4real
2023-11-14 14:25:12,"Dungeon убил MadBull (ИЖ-18МН, 7.05m)",ИЖ-18МН,7.05,Dungeon,MadBull
2023-11-14 14:33:22,"Dr_Evill убил NoMad (Glock-19, 15.54m)",Glock-19,15.54,Dr_Evill,NoMad
2023-11-14 14:33:45,"Dr_Evill убил MadBull (Glock-19, 10.14m)",Glock-19,10.14,Dr_Evill,MadBull
2023-11-14 14:35:55,"GAZeTA убил kamilzaa (FN SCAR-L CQC, 30.86m)",FN SCAR-L CQC,30.86,GAZeTA,kamilzaa
2023-11-14 14:36:37,"GAZeTA убил WANESSTTO (FN SCAR-L CQC, 29.27m)",FN SCAR-L CQC,29.27,GAZeTA,WANESSTTO
2023-11-14 14:50:25,"MadBull убил WaspKiller (Glock-19, 9.18m)",Glock-19,9.18,MadBull,WaspKiller
2023-11-14 14:53:55,"intel i9 FetRn убил murza (Winchester Model 70, 35.36m)",Winchester Model 70,35.36,intel i9 FetRn,murza
2023-11-14 14:54:36,"intel i9 FetRn убил Hokins (Steyr AUG A3, 19.22m)",Steyr AUG A3,19.22,intel i9 FetRn,Hokins
2023-11-14 15:00:41,"Kolia_Brusov убил OpyatYbili (Blaser B95 Luxus, 3.29m)",Blaser B95 Luxus,3.29,Kolia_Brusov,OpyatYbili
2023-11-14 15:03:14,"jostik убил medion (SSG 82, 142.03m)",SSG 82,142.03,jostik,medion
2023-11-14 15:03:47,"jostik убил Samurai (SSG 82, 141.87m)",SSG 82,141.87,jostik,Samurai
2023-11-14 15:03:48,"Demon убил DevotedLS (Blaser B95 Luxus, 178.77m)",Blaser B95 Luxus,178.77,Demon,DevotedLS
2023-11-14 15:04:33,"Chipicao убил Akimbo (Winchester Model 70, 211.98m)",Winchester Model 70,211.98,Chipicao,Akimbo
2023-11-14 15:05:02,"godgigat убил SosiskaKiller (ИЖ-18МН, 15.45m)",ИЖ-18МН,15.45,godgigat,SosiskaKiller
2023-11-14 15:08:45,"GAZeTA убил HuNter (Blaser B95 Luxus, 359.71m)",Blaser B95 Luxus,359.71,GAZeTA,HuNter
2023-11-14 15:13:52,"GAZeTA убил vanya4real (FN SCAR-H, 98.52m)",FN SCAR-H,98.52,GAZeTA,vanya4real
